"concept","n","percentage","cumulative_percentage"
"ezpw_GainLossonDispositionofAssetsContinuingOperations",16,0.0408945686900958,90.3156549520767
"otex_CloudServicesCostOfRevenue",16,0.0408945686900958,90.3565495207668
"otex_CloudServicesRevenue",16,0.0408945686900958,90.3974440894569
"otex_ProfessionalServiceAndOtherCostOfRevenue",16,0.0408945686900958,90.438338658147
"otex_ProfessionalServiceAndOtherRevenue",16,0.0408945686900958,90.4792332268371
"seas_FoodMerchandiseAndOtherRevenue",16,0.0408945686900958,90.5201277955272
"us-gaap_AdmissionsRevenue",16,0.0408945686900958,90.5610223642173
"us-gaap_AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax",16,0.0408945686900958,90.6019169329073
"us-gaap_HealthCareOrganizationRevenue",16,0.0408945686900958,90.6428115015974
"us-gaap_NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent",16,0.0408945686900958,90.6837060702875
"us-gaap_NonoperatingGainsLosses",16,0.0408945686900958,90.7246006389776
"us-gaap_OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax",16,0.0408945686900958,90.7654952076677
"us-gaap_RedeemablePreferredStockDividends",16,0.0408945686900958,90.8063897763578
"ForeignCurrencyTransactionGainLossBeforeTax",15,0.0383386581469649,90.8447284345048
"OccupancyNet",15,0.0383386581469649,90.8830670926518
"OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease",15,0.0383386581469649,90.9214057507987
"OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax",15,0.0383386581469649,90.9597444089457
"TradingGainsLosses",15,0.0383386581469649,90.9980830670927
"nktr_NonCashRoyaltyRevenueRelatedToSaleOfFutureRoyalties",15,0.0383386581469649,91.0364217252396
"sum:GainLossOnDebtFinancing",15,0.0383386581469649,91.0747603833866
"us-gaap_AdvertisingExpense",15,0.0383386581469649,91.1130990415335
"us-gaap_IncomeLossIncludingPortionAttributableToNoncontrollingInterest",15,0.0383386581469649,91.1514376996805
"us-gaap_MaintenanceCosts",15,0.0383386581469649,91.1897763578275
"us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax",15,0.0383386581469649,91.2281150159744
"DiscontinuedOperationTaxEffectOfDiscontinuedOperation",14,0.0357827476038339,91.2638977635783
"OtherComprehensiveIncomeLossTaxPortionAttributableToParent1",14,0.0357827476038339,91.2996805111821
"ezpw_CostOfGoodsSoldScrap",14,0.0357827476038339,91.3354632587859
"ezpw_SalesRevenueScrapNet",14,0.0357827476038339,91.3712460063898
"mgpi_ExciseTaxes",14,0.0357827476038339,91.4070287539936
"schw_RegulatoryFeesAndAssessments",14,0.0357827476038339,91.4428115015974
"sum:DeliveryAndSubcontractCost",14,0.0357827476038339,91.4785942492013
"sum:DeliveryAndSubcontractRevenue",14,0.0357827476038339,91.5143769968051
"us-gaap_DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax",14,0.0357827476038339,91.5501597444089
"us-gaap_ExplorationExpense",14,0.0357827476038339,91.5859424920128
"us-gaap_IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems",14,0.0357827476038339,91.6217252396166
"us-gaap_InvestmentAdvisoryManagementAndAdministrativeFees",14,0.0357827476038339,91.6575079872204
"us-gaap_OfficersCompensation",14,0.0357827476038339,91.6932907348243
"us-gaap_OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent",14,0.0357827476038339,91.7290734824281
"us-gaap_OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent",14,0.0357827476038339,91.764856230032
"us-gaap_OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToParent",14,0.0357827476038339,91.8006389776358
"us-gaap_OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToParent",14,0.0357827476038339,91.8364217252396
"us-gaap_OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent",14,0.0357827476038339,91.8722044728434
"us-gaap_OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax",14,0.0357827476038339,91.9079872204473
"us-gaap_OwnedPropertyManagementCosts",14,0.0357827476038339,91.9437699680511
"us-gaap_RestructuringCosts",14,0.0357827476038339,91.9795527156549
"DepreciationAndAmortization",13,0.0332268370607029,92.0127795527157
"GainLossOnSaleOfBusiness",13,0.0332268370607029,92.0460063897764
"PreferredStockDividendsIncomeStatementImpact",13,0.0332268370607029,92.0792332268371
"ipg_RecoveryofDirectCostsExpenses",13,0.0332268370607029,92.1124600638978
"ms_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNonredeemableNoncontrollingInterest",13,0.0332268370607029,92.1456869009585
"schw_OtherComprehensiveIncomeOtherBeforeTax",13,0.0332268370607029,92.1789137380192
"us-gaap_BrokerageCommissionsRevenue",13,0.0332268370607029,92.2121405750799
"us-gaap_ImpairmentOfLongLivedAssetsHeldForUse",13,0.0332268370607029,92.2453674121406
"us-gaap_InterestExpenseRelatedParty",13,0.0332268370607029,92.2785942492013
"us-gaap_NetIncomeLossAttributableToParentDiluted",13,0.0332268370607029,92.311821086262
"us-gaap_OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent",13,0.0332268370607029,92.3450479233227
"us-gaap_RecoveryOfDirectCosts",13,0.0332268370607029,92.3782747603834
"InvestmentIncomeNet",12,0.0306709265175719,92.408945686901
"OtherComprehensiveIncomeLossTax",12,0.0306709265175719,92.4396166134185
"OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax",12,0.0306709265175719,92.4702875399361
"ProvisionForDoubtfulAccounts",12,0.0306709265175719,92.5009584664537
"ipg_IncomeBeforeMinorityInterestEarningsAndEquityInvestments",12,0.0306709265175719,92.5316293929712
"us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue",12,0.0306709265175719,92.5623003194888
"us-gaap_GainLossOnDispositionOfIntangibleAssets",12,0.0306709265175719,92.5929712460064
"us-gaap_GainsLossesOnSalesOfAssets",12,0.0306709265175719,92.623642172524
"us-gaap_OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax",12,0.0306709265175719,92.6543130990415
"us-gaap_WeightedAverageBasicSharesOutstandingProForma",12,0.0306709265175719,92.6849840255591
"DepreciationDepletionAndAmortization",11,0.0281150159744409,92.7130990415335
"FairValueAdjustmentOfWarrants",11,0.0281150159744409,92.741214057508
"GainLossOnSaleOfPropertyPlantEquipment",11,0.0281150159744409,92.7693290734824
"InterestAndDividendIncomeOperating",11,0.0281150159744409,92.7974440894569
"MaintenanceRevenue",11,0.0281150159744409,92.8255591054313
"NetIncomeLossAttributableToNonredeemableNoncontrollingInterest",11,0.0281150159744409,92.8536741214057
"OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease",11,0.0281150159744409,92.8817891373802
"bcorp_RestructuringExitandImpairmentCharges",11,0.0281150159744409,92.9099041533546
"cabo_OtherComprehensiveIncomeLossDeferredGainLossOnCashFlowHedgesAndOtherNetOfTax",11,0.0281150159744409,92.9380191693291
"cnne_IncomeLossFromContinuingOperationsBeforeMinorityInterestAndIncomeLossOnEquityMethodInvestmentsNetOfIncomeTax",11,0.0281150159744409,92.9661341853035
"ezpw_DepreciationDepletionandAmortizationContinuingOperations",11,0.0281150159744409,92.994249201278
"mcrb_RevenueFromGrant",11,0.0281150159744409,93.0223642172524
"schw_OtherComprehensiveLossHeldtomaturitySecurityTransferredFromAvailableforSaleAmortizationBeforeTax",11,0.0281150159744409,93.0504792332268
"schw_TradingRevenue",11,0.0281150159744409,93.0785942492013
"us-gaap_DirectOperatingCosts",11,0.0281150159744409,93.1067092651757
"us-gaap_GainLossRelatedToLitigationSettlement",11,0.0281150159744409,93.1348242811502
"us-gaap_IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest",11,0.0281150159744409,93.1629392971246
"us-gaap_IncreaseDecreaseInDerivativeLiabilities",11,0.0281150159744409,93.191054313099
"DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax",10,0.0255591054313099,93.2166134185304
"InvestmentBankingRevenue",10,0.0255591054313099,93.2421725239617
"NoninterestIncome",10,0.0255591054313099,93.267731629393
"NoninterestIncomeOtherOperatingIncome",10,0.0255591054313099,93.2932907348243
"OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent",10,0.0255591054313099,93.3188498402556
"PrincipalInvestmentGainsLosses",10,0.0255591054313099,93.3444089456869
"aeti_NetEquityIncomeLossFromForeignJointVentures",10,0.0255591054313099,93.3699680511182
"bc_RestructuringExitAndImpairmentCharges",10,0.0255591054313099,93.3955271565495
"bios_AcquisitionIntegrationRestructuringandOtherExpenses",10,0.0255591054313099,93.4210862619808
"cnne_OtherComprehensiveIncomeLossUnrealizedHoldingGainLossOnEquityMethodInvestmentsArisingDuringPeriodNetOfTax",10,0.0255591054313099,93.4466453674121
"csgs_InterestExpenseDebtExcludingAmortizationOfDebtDiscountPremium",10,0.0255591054313099,93.4722044728434
"ezpw_DepreciationDepletionAndAmortizationContinuingOperations",10,0.0255591054313099,93.4977635782748
"ms_AssetManagementFees",10,0.0255591054313099,93.5233226837061
"seas_SeveranceAndOtherSeparationCostsIncurred",10,0.0255591054313099,93.5488817891374
"slng_ForeignJointVentureEquityIncomeNet",10,0.0255591054313099,93.5744408945687
"slng_ForeignJointVentureOperationsRelatedExpense",10,0.0255591054313099,93.6
"us-gaap_LiabilitiesFairValueAdjustment",10,0.0255591054313099,93.6255591054313
"us-gaap_OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease",10,0.0255591054313099,93.6511182108626
"us-gaap_ProvisionForLoanAndLeaseLosses",10,0.0255591054313099,93.6766773162939
"us-gaap_RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomer",10,0.0255591054313099,93.7022364217252
"us-gaap_RevenueFromRelatedParties",10,0.0255591054313099,93.7277955271565
"xon_CollaborationAndLicensingRevenue",10,0.0255591054313099,93.7533546325879
"CommunicationsAndInformationTechnology",9,0.0230031948881789,93.776357827476
"FeesAndCommissions",9,0.0230031948881789,93.7993610223642
"FloorBrokerageExchangeAndClearanceFees",9,0.0230031948881789,93.8223642172524
"InvestmentIncomeInterestAndDividend",9,0.0230031948881789,93.8453674121406
"NetIncomeLossAttributableToRedeemableNoncontrollingInterest",9,0.0230031948881789,93.8683706070288
"OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax",9,0.0230031948881789,93.8913738019169
"OtherCostAndExpenseOperating",9,0.0230031948881789,93.9143769968051
"OtherExpenses",9,0.0230031948881789,93.9373801916933
"OtherNoninterestExpense",9,0.0230031948881789,93.9603833865815
"bios_AcquisitionAndIntegrationExpenses",9,0.0230031948881789,93.9833865814696
"okta_InterestExpenseandOtherNonoperatingIncomeExpense",9,0.0230031948881789,94.0063897763578
"us-gaap_DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1",9,0.0230031948881789,94.029392971246
"us-gaap_HealthCareOrganizationMedicalSuppliesAndDrugsExpense",9,0.0230031948881789,94.0523961661342
"us-gaap_HealthCareOrganizationOtherRevenue",9,0.0230031948881789,94.0753993610224
"us-gaap_HealthCareOrganizationPatientServiceRevenue",9,0.0230031948881789,94.0984025559105
"us-gaap_InterestAndFeeIncomeLoansConsumer",9,0.0230031948881789,94.1214057507987
"us-gaap_InterestAndOtherIncome",9,0.0230031948881789,94.1444089456869
"us-gaap_MarketableSecuritiesRealizedGainLoss",9,0.0230031948881789,94.1674121405751
"us-gaap_MarketableSecuritiesUnrealizedGainLoss",9,0.0230031948881789,94.1904153354633
"us-gaap_MembershipDuesRevenueOnGoing",9,0.0230031948881789,94.2134185303514
"us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTax",9,0.0230031948881789,94.2364217252396
"us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax",9,0.0230031948881789,94.2594249201278
"us-gaap_OtherComprehensiveIncomeOtherNetOfTax",9,0.0230031948881789,94.282428115016
"us-gaap_OtherNonoperatingExpense",9,0.0230031948881789,94.3054313099042
"us-gaap_RestructuringAndRelatedCostIncurredCost",9,0.0230031948881789,94.3284345047923
"us-gaap_RoyaltyRevenue",9,0.0230031948881789,94.3514376996805
"us-gaap_SalesRevenueServicesGross",9,0.0230031948881789,94.3744408945687
"us-gaap_WeightedAverageNumberOfSharesIssuedBasic",9,0.0230031948881789,94.3974440894569
"DepreciationAmortizationAndAccretionNet",8,0.0204472843450479,94.4178913738019
"InterestIncomeDepositsWithFinancialInstitutions",8,0.0204472843450479,94.438338658147
"InterestIncomeExpenseNonoperatingNet",8,0.0204472843450479,94.458785942492
"OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax",8,0.0204472843450479,94.4792332268371
"OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest",8,0.0204472843450479,94.4996805111821
"OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax",8,0.0204472843450479,94.5201277955272
"SalesRevenueServicesGross",8,0.0204472843450479,94.5405750798722
"acm_NetIncomeLossAttributableToRedeemableNoncontrollingInterestFromContinuingOperations",8,0.0204472843450479,94.5610223642173
"aeti_NetEquityIncomeFromForeignJointVentures",8,0.0204472843450479,94.5814696485623
"arpo_GrantIncome",8,0.0204472843450479,94.6019169329073
"bc_IncomeLossBeforeInterestLossOnEarlyExtinguishmentOfDebtAndIncomeTaxes",8,0.0204472843450479,94.6223642172524
"beam_InterestAndOtherIncomeExpenseNet",8,0.0204472843450479,94.6428115015974
"mgpi_SalesRevenuNet",8,0.0204472843450479,94.6632587859425
"mkc:NetIncomeFromConsolidatedOperations",8,0.0204472843450479,94.6837060702875
"nktr_ProductSalesAndRoyalties",8,0.0204472843450479,94.7041533546326
"rmax_BrokerFeesRevenue",8,0.0204472843450479,94.7246006389776
"rmax_ContinuingFranchiseFeesRevenue",8,0.0204472843450479,94.7450479233227
"us-gaap_DividendsCommonStockCash",8,0.0204472843450479,94.7654952076677
"us-gaap_GoodwillAndIntangibleAssetImpairment",8,0.0204472843450479,94.7859424920128
"us-gaap_OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax",8,0.0204472843450479,94.8063897763578
"us-gaap_ProvisionForLoanLossesExpensed",8,0.0204472843450479,94.8268370607029
"us-gaap_RelatedPartyTransactionAmountsOfTransaction",8,0.0204472843450479,94.8472843450479
"us-gaap_StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures",8,0.0204472843450479,94.867731629393
"AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax",7,0.0178913738019169,94.8856230031949
"InvestmentIncomeNonoperating",7,0.0178913738019169,94.9035143769968
"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax",7,0.0178913738019169,94.9214057507987
"OtherNonoperatingExpense",7,0.0178913738019169,94.9392971246006
"OtherOperatingIncomeExpenseNet",7,0.0178913738019169,94.9571884984026
"RestructuringSettlementAndImpairmentProvisions",7,0.0178913738019169,94.9750798722045
"SellingExpense",7,0.0178913738019169,94.9929712460064
"avah_CorporateExpenses",7,0.0178913738019169,95.0108626198083
"beam_ChangeInFairValueOfContingentConsiderationLiabilities",7,0.0178913738019169,95.0287539936102
"csgs_CloudAndRelatedSolutionsRevenue",7,0.0178913738019169,95.0466453674121
"csgs_CostOfCloudAndRelatedSolutions",7,0.0178913738019169,95.0645367412141
"innv_ExternalProviderCosts",7,0.0178913738019169,95.082428115016
"schw_DepreciationAndAmortizationExcludingAmortizationOfIntangibleAssets",7,0.0178913738019169,95.1003194888179
"schw_NetOtherThanTemporaryImpairments",7,0.0178913738019169,95.1182108626198
"sum:ComprehensiveIncomeLossNetOfTaxAttributableToNoncontrollingInterestOfWhollyOwnedIndirectSubsidiaryOfRegistrant",7,0.0178913738019169,95.1361022364217
"sum:NetIncomeLossAttributableToNoncontrollingInterestOfWhollyOwnedIndirectSubsidiaryOfRegistrant",7,0.0178913738019169,95.1539936102236
"us-gaap_AssetManagementFees",7,0.0178913738019169,95.1718849840256
"us-gaap_AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss",7,0.0178913738019169,95.1897763578275
"us-gaap_DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax",7,0.0178913738019169,95.2076677316294
"us-gaap_FairValueOptionChangesInFairValueGainLoss1",7,0.0178913738019169,95.2255591054313
"us-gaap_OilAndGasProductionExpense",7,0.0178913738019169,95.2434504792332
"us-gaap_OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionBeforeTaxAfterReclassificationAdjustmentAttributableToParent",7,0.0178913738019169,95.2613418530351
"us-gaap_OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax",7,0.0178913738019169,95.2792332268371
"us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax",7,0.0178913738019169,95.297124600639
"us-gaap_ProvisionForLoanLeaseAndOtherLosses",7,0.0178913738019169,95.3150159744409
"us-gaap_SellingExpense",7,0.0178913738019169,95.3329073482428
"usm_GainLossOnLicenseSalesAndExchanges",7,0.0178913738019169,95.3507987220447
"vrt_AmortizationOfIntangibleAssetsExcludingCostsOfSales",7,0.0178913738019169,95.3686900958466
"Communication",6,0.0153354632587859,95.3840255591054
"Depreciation",6,0.0153354632587859,95.3993610223642
"ExciseAndSalesTaxes",6,0.0153354632587859,95.414696485623
"FranchiseRevenue",6,0.0153354632587859,95.4300319488818
"GainLossOnDispositionOfAssets",6,0.0153354632587859,95.4453674121406
"GainLossOnInvestments",6,0.0153354632587859,95.4607028753994
"InterestIncomeOperating",6,0.0153354632587859,95.4760383386581
"MaintenanceCosts",6,0.0153354632587859,95.4913738019169
"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest",6,0.0153354632587859,95.5067092651757
"OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax",6,0.0153354632587859,95.5220447284345
"OtherCostOfOperatingRevenue",6,0.0153354632587859,95.5373801916933
"OtherSalesRevenueNet",6,0.0153354632587859,95.5527156549521
"RevenueOtherFinancialServices",6,0.0153354632587859,95.5680511182109
"RevenuesNetOfInterestExpense",6,0.0153354632587859,95.5833865814697
"VNRX_GrantsReceived",6,0.0153354632587859,95.5987220447284
"aura:NetIncomeLossAvailableToCommonStockholdersBasicAndDiluted",6,0.0153354632587859,95.6140575079872
"bios_GainLossonChangeinFairValueofContingentConsideration",6,0.0153354632587859,95.629392971246
"cabo_IncomeLossFromContinuingOperationsNetOfTaxBeforeEquityMethodInvestments",6,0.0153354632587859,95.6447284345048
"cnne_OtherComprehensiveIncomeLossReclassificationAdjustmentForNetUnrealizedGainsLossesOnUnconsolidatedAffiliatesAndOtherInvestmentIncludedInNetEarningsNetOfTax",6,0.0153354632587859,95.6600638977636
"cnne_OtherComprehensiveIncomeLossReclassificationAdjustmentForNetUnrealizedGainsLossesOnUnconsolidatedAffiliatesNetOfTaxIncludeNetEarnings",6,0.0153354632587859,95.6753993610224
"ezpw_OtherComprehensiveIncomeLossReclassificationAdjustmentfromAOCIPortionAttributabletoNoncontrollingInterest",6,0.0153354632587859,95.6907348242812
"ipg:OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansOtherBeforeTax",6,0.0153354632587859,95.7060702875399
"mcrb_RevenueFromResearchAgreement",6,0.0153354632587859,95.7214057507987
"rmax_FranchiseSalesAndOtherFranchiseRevenue",6,0.0153354632587859,95.7367412140575
"schw_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAvailableforsaletoHeldToMaturityBeforeTax",6,0.0153354632587859,95.7520766773163
"schw_OtherComprehensiveLossHeldtomaturitySecurityReclassificationAdjustmentfromSecuritiesTransferredfromAvailableforSaleBeforeTax",6,0.0153354632587859,95.7674121405751
"us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation",6,0.0153354632587859,95.7827476038339
"us-gaap_AdministrativeFeesExpense",6,0.0153354632587859,95.7980830670926
"us-gaap_DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet",6,0.0153354632587859,95.8134185303514
"us-gaap_DerivativeInstrumentsGainLossRecognizedInIncomeNet",6,0.0153354632587859,95.8287539936102
"us-gaap_EquitySecuritiesFvNiGainLoss",6,0.0153354632587859,95.844089456869
"us-gaap_InventoryWriteDown",6,0.0153354632587859,95.8594249201278
"us-gaap_LeaseAndRentalExpense",6,0.0153354632587859,95.8747603833866
"us-gaap_MarketingExpense",6,0.0153354632587859,95.8900958466454
"us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted",6,0.0153354632587859,95.9054313099042
"us-gaap_OtherAssetImpairmentCharges",6,0.0153354632587859,95.9207667731629
"us-gaap_OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease",6,0.0153354632587859,95.9361022364217
"us-gaap_OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax",6,0.0153354632587859,95.9514376996805
"us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationBeforeTax",6,0.0153354632587859,95.9667731629393
"us-gaap_ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic",6,0.0153354632587859,95.9821086261981
"us-gaap_PreferredStockDividends",6,0.0153354632587859,95.9974440894569
"us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation",6,0.0153354632587859,96.0127795527157
"us-gaap_StockIssuedDuringPeriodValueNewIssues",6,0.0153354632587859,96.0281150159744
"us-gaap_StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures",6,0.0153354632587859,96.0434504792332
"us-gaap_UndistributedEarningsLossAllocatedToParticipatingSecuritiesDiluted",6,0.0153354632587859,96.058785942492
"utx_OtherComprehensiveIncomeLossASU201601adoptionimpactonSecuritiesArisingDuringPeriod",6,0.0153354632587859,96.0741214057508
"xon_EquitySecuritiesandPreferredStockUnrealizedandRealizedAppreciationDepreciation",6,0.0153354632587859,96.0894568690096
"AmortizationOfDebtDiscountPremium",5,0.012779552715655,96.1022364217252
"AssetManagementFees",5,0.012779552715655,96.1150159744409
"BrokerageCommissionsRevenue",5,0.012779552715655,96.1277955271566
"CostOfServicesMaintenanceCosts",5,0.012779552715655,96.1405750798722
"DepreciationNonproduction",5,0.012779552715655,96.1533546325879
"InterestAndFeeIncomeLoansConsumer",5,0.012779552715655,96.1661341853035
"OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax",5,0.012779552715655,96.1789137380192
"OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax",5,0.012779552715655,96.1916932907348
"OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax",5,0.012779552715655,96.2044728434505
"OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax",5,0.012779552715655,96.2172523961661
"OtherSellingGeneralAndAdministrativeExpense",5,0.012779552715655,96.2300319488818
"ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost",5,0.012779552715655,96.2428115015974
"SURG_DerivativeExpense",5,0.012779552715655,96.2555910543131
"act_AmortizationOfDeferredPolicyAcquisitionCostsAndIntangibles",5,0.012779552715655,96.2683706070288
"act_PolicyAcquisitionCostsAndOperatingExpenses",5,0.012779552715655,96.2811501597444
"aeti:JointVentureManagementRelatedExpenses",5,0.012779552715655,96.2939297124601
"ezpw_AmortizationofIntangibleAssetsContinuingOperations",5,0.012779552715655,96.3067092651757
"ezpw_DepreciationContinuingOperations",5,0.012779552715655,96.3194888178914
"ezpw_GainLossOnDispositionOfAssetsandOtherContinuingOperations",5,0.012779552715655,96.332268370607
"fnf_IncomeLossFromContinuingOperationsBeforeMinorityInterestAndIncomeLossOnEquityMethodInvestmentsNetOfIncomeTax",5,0.012779552715655,96.3450479233227
"fnf_OtherComprehensiveIncomeLossUnrealizedHoldingGainLossOnEquityMethodInvestmentsArisingDuringPeriodNetOfTax",5,0.012779552715655,96.3578274760383
"fnf_OtherComprehensiveIncomeLossUnrealizedHoldingGainLossOnEquityMethodInvestmentsArisingDuringPeriodTax",5,0.012779552715655,96.370607028754
"ipg:IncomeBeforeMinorityInterestEarningsAndEquityInvestments",5,0.012779552715655,96.3833865814697
"ms:AssetManagementFees",5,0.012779552715655,96.3961661341853
"ms_FinancingReceivableAndOffBalanceSheetCreditLossLiabilityCreditLossExpenseReversal",5,0.012779552715655,96.408945686901
"nktr:LicenseCollaborationOtherRevenue",5,0.012779552715655,96.4217252396166
"nktr:WeightedAverageSharesOutstandingUsedInComputingBasicAndDilutedNetLossPerShare",5,0.012779552715655,96.4345047923323
"otex:AmortizationOfOtherIntangibleAssets",5,0.012779552715655,96.4472843450479
"phun_ImpairmentOfDigitalAssets",5,0.012779552715655,96.4600638977636
"rmax_BrokerageRevenue",5,0.012779552715655,96.4728434504792
"rmax_NonoperatingIncomeExpenseIncludingIncomeLossFromEquityMethodInvestments",5,0.012779552715655,96.4856230031949
"rxst_ExpirationOfWarrant",5,0.012779552715655,96.4984025559105
"seas_RestructuringChargesAndOtherSeparationCostsIncurred",5,0.012779552715655,96.5111821086262
"us-gaap_AccretionExpense",5,0.012779552715655,96.5239616613419
"us-gaap_AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount",5,0.012779552715655,96.5367412140575
"us-gaap_BenefitsLossesAndExpenses",5,0.012779552715655,96.5495207667732
"us-gaap_DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1",5,0.012779552715655,96.5623003194888
"us-gaap_DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss",5,0.012779552715655,96.5750798722045
"us-gaap_GainsLossesOnRestructuringOfDebt",5,0.012779552715655,96.5878594249201
"us-gaap_ImpairmentOfIntangibleAssetsExcludingGoodwill",5,0.012779552715655,96.6006389776358
"us-gaap_NetInvestmentIncome",5,0.012779552715655,96.6134185303514
"us-gaap_OilAndGasSalesRevenue",5,0.012779552715655,96.6261980830671
"us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesBeforeTax",5,0.012779552715655,96.6389776357828
"us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax",5,0.012779552715655,96.6517571884984
"us-gaap_PolicyholderBenefitsAndClaimsIncurredNet",5,0.012779552715655,96.6645367412141
"us-gaap_PremiumsEarnedNet",5,0.012779552715655,96.6773162939297
"us-gaap_ProductionTaxExpense",5,0.012779552715655,96.6900958466454
"us-gaap_RealEstateRevenueNet",5,0.012779552715655,96.702875399361
